Process,Target,Power,Voltage,Current,N2/Ar,Deposition Time,Critical Temperature
0.03047180034865271,0.7365629716570155,249.91194994638778,401.5688478074967,0.4516327770932963,22.214915271669604,725.387397325018,13.029738655170343
0.9845103926978522,0.7099921640638001,214.80370181863154,398.42798873954763,0.5294310793132387,12.161473241695058,1367.4341949760205,13.418018686864217
0.9256322275853277,0.7925012226622397,152.34870403565824,442.33241933634713,0.4621730291749468,25.340110351187384,996.7913506695343,13.200750001344499
0.8631126461842189,0.7982863587145396,241.46123456976628,444.83770487834494,0.4880656955009279,20.31576892563291,740.6333834549214,12.767640964728265
0.562930779935313,0.7950328019453092,249.8936876404692,482.30977513035316,0.5040291586685395,22.73863966917704,884.0106274627063,13.21336349430766
0.3826894285036886,0.7428167176746365,238.33731676146067,504.61306720731443,0.5465545297318785,11.824893801395246,1131.427498340715,13.33195412844594
0.3672329103936737,0.7724197734895388,164.289709419154,426.2895853964537,0.5223975801884406,20.471088823157896,1403.7709960509687,13.239493432252189
0.23823503905109822,0.7700245879175482,162.39689587322295,413.93336277213956,0.5477405801855474,29.437680097643092,1219.572613227618,13.1338188312797
0.6708497460323088,0.7983997372105492,206.28510029098095,401.3028337449194,0.43940179386505296,12.16438425792109,846.3428509226867,12.813720977862872
0.6445202919422577,0.7557222425820328,181.93834585796873,503.2854462508257,0.44456825680935186,26.455869725453425,901.2724955353227,13.182034195962483
0.17348185682711081,0.7439052236174091,198.99746355616014,365.3008507358851,0.4619411889374674,26.10669239904849,849.4050735426075,12.7813626075349
0.793378554387867,0.7874702148830789,201.10332696586306,459.718525156631,0.4674630016128514,29.325023304547393,989.0561229020199,13.225707809156775
0.9320378245766612,0.7475404689303196,249.41692758417736,505.8646771359114,0.43622644903149793,18.862524394172002,1316.2018357524366,13.610922227516152
0.41951101090259,0.7537350328087936,163.41195262132956,493.30570678789064,0.5404402759279883,26.224402613663088,1015.1834533695051,13.155438464995541
