Process,Target,Power,Voltage,Current,N2/Ar,Deposition Time,Critical Temperature
0.25532388304579356,0.7675100072320209,239.26278197510183,432.6349954214375,0.47663773705774737,11.015144144440107,960.6636007114919,12.591792094092284
0.8864995933729048,0.7510221487843151,239.55951791996665,455.26562662105243,0.5768568315221196,15.44197139381984,1386.9536095476733,13.232498094945777
0.018509853229948137,0.7144583204580084,228.2023348199013,475.809395560711,0.442523817087609,28.65230298494764,1017.8901625035817,12.605775435169699
0.5713835823666134,0.7679862604743879,214.5401976282948,500.4019203278236,0.5315195463299788,14.850819740140889,917.3158548279421,12.716894047669843
0.6541135203616955,0.7175047158512506,158.64028680987138,527.8637416564497,0.4533326210773783,26.633159646917463,851.7096948973085,12.607042440073753
0.3235957711429116,0.7036990053723239,229.93717957453262,382.3268365966243,0.4487371843984406,10.71114272154812,1510.0738160057408,12.608272332080965
0.47138931654474814,0.7571442780059419,203.36778550964905,473.28975801085784,0.5656104039610935,14.44594144780722,1476.643583130145,12.73839472723745
0.37289804949403293,0.709060157406181,209.22610004323724,506.5023661459297,0.5176369478506413,23.76554471383033,916.2273463723959,12.68738933138872
0.24554954807449836,0.7832168494867996,203.74934630417255,447.1256723033072,0.5174455464643023,16.349337679724563,1175.4735099507368,12.693322406568472
0.5135352691129699,0.7795590302457563,157.20571645679073,520.7764514571171,0.5746828226985494,26.637775275523484,885.264296924953,12.611187426676922
0.9744584946674151,0.7765613585360107,161.40866438661033,469.8437202701169,0.4781375775926434,22.800236537761204,1255.504146716059,12.634191507521964
0.43328669513510953,0.769064033636094,171.9795267772427,403.282019447311,0.4903594252731738,13.577885366140086,1045.7405335983337,12.607705118523455
0.6260165596310394,0.7048830662357282,225.46371985082033,497.62783585028296,0.4977831418434729,10.307333467320014,727.7198025186117,12.777444779658895
0.06592790745404231,0.7169717685326961,163.23860811996093,396.0088004082207,0.5797667889099456,22.75141777373521,1182.9442999434027,12.602727172729994
0.055438254047815105,0.7894379271017152,218.77554563218416,512.3221962121838,0.5646472942790599,27.91343335269978,818.7290453541456,12.611770390894026
0.6828316881112956,0.7542338435693371,166.13051691205746,357.5974175545753,0.46801890367846705,29.31190028839543,1452.939620821821,12.60629985568431
0.02829095780094304,0.7045542079397551,184.62953549870332,386.7867731296842,0.4874936505952841,23.57976482014197,868.9447568467639,12.481112243490095
0.9574798052974767,0.729514816767194,177.59778137975076,468.5052788756992,0.47683030105813323,25.325213941087426,1097.3249736194123,12.649176796847797
0.8496262608361446,0.7632487592046348,216.68652049688052,440.21478072372844,0.5234047800984494,28.633120454205418,1253.7258235018346,12.873813265399317
0.8430869547801103,0.784845633864318,172.7687967519413,466.12405083338354,0.4978065896249481,23.454069793188832,838.8209415146753,12.65178735266612
0.1191915060489167,0.7049070193098419,204.15698107934853,431.680595283074,0.5814937822732855,16.707229756053266,1271.0599402036269,12.637748292540543
0.7250935353214563,0.7077605047735501,204.23356998034825,351.70878148840364,0.5226165254500804,23.635618842624183,1474.4972606220533,12.649919218368215
0.5022099491877929,0.7813663984084411,185.8296884165875,390.51513842275995,0.4641565616973736,25.252084841940988,832.4623963923348,12.614694078756289
0.8489821185314455,0.7158681295768148,190.74930349991212,406.0916962833108,0.548299191665786,28.021768470378355,1497.7171055597996,12.668496860904739
0.6636630122744039,0.7296776941520694,166.57761627852975,526.7844336876959,0.5054621449775217,24.043850572877208,733.5736576943204,12.612701231437118
0.5046423965078309,0.7485607560508283,215.52161208488837,344.3321977513035,0.45528565740923566,16.092377999042764,1265.3801424819094,12.611289034562745
0.8522864863865601,0.7655766494967987,237.79170709319163,470.58972217903136,0.5574303540641139,24.370409382850816,1450.2867707987623,12.982535412812412
0.0891569642781378,0.7173344044039311,184.62813743207354,415.9205754357166,0.522024624720394,29.788481962380253,1108.8418503477842,12.60106073778805
0.7024155234813007,0.7205147088812666,157.5201467291511,373.9100949332315,0.5309950764278156,26.691987465213597,1262.183911129469,12.60996867295275
0.639306582648912,0.7251361581678382,247.1606470922402,450.25848087018665,0.5620947341618046,21.36924039802166,896.2658026081211,13.107740646059174
0.47318659656198137,0.7272357469491862,162.84510755201302,442.6941187109164,0.560974093943488,23.809586582084847,729.5993187943257,12.611549676385588
0.09491093219659208,0.7614785380326783,245.2345322455926,445.5449752209395,0.5780157330223403,17.02754491852002,1361.8386954623293,12.639962084460402
0.20830560468336412,0.725441257956394,176.32608667850815,402.9908622220586,0.5064807511298912,10.238481553618758,1492.7512096789578,12.597892926950966
0.02083534320838898,0.7555400671612237,151.12142314844695,381.2580724449135,0.5122156516200809,24.50452545236922,743.7036471301864,12.577404704002635
0.24029962864835142,0.7776696185241758,231.08780032102018,473.17222650892603,0.4844434138803149,12.370950257434679,968.8995680522692,12.61423251670512
0.8422245402701364,0.7678634295939911,185.48204352504044,467.5805865746088,0.5429486370665351,26.509395604939684,1214.2996187039907,12.742011310827033
0.5492684786614472,0.7214330617537085,185.24301085252,389.9745389380738,0.46745255624282633,17.455310036553424,1316.6371167327588,12.609334990068128
0.6618136750095038,0.7351015033312308,202.49657937359888,356.6794005356148,0.5711977564383045,28.38272704039822,1378.7408239161473,12.63221698526166
0.20091701865537104,0.7065562959458219,208.6024263232003,427.3319176912546,0.5279394710866655,22.238302892828365,1402.8229020375024,12.642246685281632
0.24782466340603404,0.7279315464719377,213.61295637149414,490.21631521799833,0.5283037394173438,17.496364635324095,1002.288957085472,12.693443686870921
0.9020690411245164,0.7635575482856204,221.35181345467532,457.6939875913331,0.562125190756757,14.471026525214192,1445.5213981388388,13.143124737092425
0.9752540599601954,0.7230275532483852,178.66600547183316,420.06103888813215,0.5566128634685193,22.227019357808317,1281.1674668317628,12.72125116349424
0.889154170005442,0.7292000665753442,213.8017894204866,462.80810421322565,0.5376982092455609,23.40472534447589,1395.9963620264489,12.935210337885522
0.38729684195752434,0.731016481741597,248.1925962205758,513.8894919650961,0.47100880413504054,12.783064393446386,952.3061434104511,12.657852532486915
0.13047568075108285,0.766528763716679,191.13061974854486,456.6758304107383,0.5448935461148187,26.945681405417684,1240.0339718589698,12.616944675985604
0.9678885467612598,0.7641681616221161,205.64136977802428,467.13243227243777,0.5357217486355231,24.49888390775728,796.9422630009093,12.76200967148739
0.947454385366041,0.7667778416883215,239.2077526517054,388.23494784305973,0.47246232195710847,26.06746928125049,744.3411932377027,12.645432481552485
0.4917103487888933,0.76309046893052,217.11397266733763,495.4251222826853,0.5732138537661069,28.841475554096768,713.7649760298805,12.632380484987243
0.4569588408283036,0.7178086448624127,155.72957101321154,460.5206807076854,0.5835651814273556,24.131990793815852,1401.231192545618,12.611960345407423
0.4157130746256926,0.7812894060390773,191.74945101208104,392.5556734488515,0.44177289378634926,23.50850141405573,1175.1823922301523,12.616407194619741
0.3644077303969787,0.7837822212806727,163.4290561193058,406.5599871309552,0.49859638114636456,22.882424525995727,936.9803224159067,12.609498738015663
0.8481924861125452,0.7154642151657221,199.16588939002037,523.8804894908528,0.5595736324887448,25.08118483485282,741.0632414605228,12.680288822455633
0.4460499709535294,0.7487272770853199,158.93853961640013,390.0856381947923,0.43641706485572884,20.46015675479473,1350.8116565514774,12.584124616398471
0.7890680636910041,0.7951344099469164,193.04018884765057,448.874941100563,0.5041831183090484,19.495137535887583,1131.536135234576,12.928933319864594
0.8772429927355457,0.7881574802150011,241.01427122114694,440.7021681639827,0.5436864082169925,26.649549174423864,1502.2480365523934,12.96545829321417
0.25358552297331993,0.7227589542559417,169.73956322876404,482.871007512243,0.5663463011358347,11.596893368907109,1472.7854055843468,12.61221658175202
0.9990917451708673,0.7814051000864203,219.4473754492246,442.6727901387892,0.4973724013901322,24.813108177656048,835.6476040983291,12.853058620850112
0.7568594276282408,0.7006393391210449,173.34293002000237,451.88341795550843,0.5015753445187809,22.528658529927792,796.8596098606059,12.641284641166406
0.24347103480448262,0.7100951343009506,203.91612537586718,365.28003240342593,0.4645175499190979,19.803856524799095,849.8053479923151,12.510303649766259
0.4302205927866698,0.7120560674300774,153.22835042161753,405.5446144012948,0.4700080455852274,27.211138429921704,726.9195375317568,12.570694403317676
0.04090319207096438,0.7297724873644936,222.16512242166448,373.615782672357,0.475222163051907,23.995716799583445,1189.0118177163945,12.59538795412522
0.9894569885975577,0.7009500796578294,229.11818757540652,428.4431365960663,0.5452133833623616,13.972171427977235,790.9329675671281,13.357453466794217
0.7369847306445165,0.7351321158294963,227.83371967960264,348.3021045931141,0.509966691690909,11.30384513110863,1099.4380194479845,12.684086741314038
0.5702633793026662,0.7183233982157674,228.9867267930549,514.0912983842993,0.5433869757537645,24.773806207751193,733.3120351631604,12.70810020642665
0.439902182715766,0.7506100802241533,172.33338503054557,399.23857072095296,0.5379692166620791,18.495278958008093,1230.947230012176,12.63018398580418
0.29399372461156736,0.7808714895801174,249.55040479427305,433.8745602388282,0.5397099104404713,24.685817123379735,955.8254604090523,12.730315488137606
0.6151232723738506,0.7243513386506742,168.13864254331935,461.2946593532037,0.4977017113889285,19.136760689161974,1232.584213835948,12.638607821452078
0.5018322759502634,0.7697487105368388,246.6826128811001,377.6857436248285,0.5376044253605913,29.979683645432527,1162.4161186709978,12.68088682428961
0.24627511781336786,0.7190833664815762,230.32523564596346,457.0079199205718,0.5239912533608255,27.523321290621436,927.2508358172272,12.659170386955203
0.3484428316620606,0.7929749252465823,180.08723566316144,417.63854164496615,0.46319653933245786,19.259835158136646,731.3318983322714,12.603943637704832
0.26337509207427323,0.744958211211098,184.51062611166867,523.8798035693027,0.46312242954129057,15.463616472068072,1263.6276803923215,12.61180942924483
0.27237428455573864,0.7423328986602505,155.2559982321113,496.26109314331643,0.48231144220945654,10.218829843782668,1197.6656486116385,12.602694940357289
0.8499970563620826,0.7678884237371324,228.88784579875357,406.31262628274715,0.4576006687483864,20.90381940514485,1285.3408176073476,12.757111812601483
0.8388946372126136,0.720474408667345,198.45425069892315,386.77543851060983,0.48067622609713395,18.356123343237886,1324.8932797136367,12.69120790698423
0.8657105184978668,0.7452737296026897,172.95150894833822,358.6767374305135,0.5380478479915589,29.93394327579166,883.8843400269897,12.612609484624208
0.9032489219450576,0.7921211429681043,213.8874139837572,512.2926316755817,0.5631436887108741,15.878796468777999,1090.9407585072317,13.196492409532132
0.7578560897141584,0.736814288372556,242.3808024563892,453.01421650646193,0.5262859630532707,19.927582277779802,1202.266430844202,13.274187938948153
0.7327432815451446,0.7898339482819713,189.34571971290492,489.66070111773706,0.5594020348830199,14.506030876693462,1441.5773511332136,12.809328871866311
